movie_id,customer_mail_address,watch_date,price,invoiced
20,arcu@natoquepenatibus.org,2016-11-29 00:00:00 +0000,2.5,0
20,blandit.mattis@dapibus.org,2016-11-29 00:00:00 +0000,2.5,0
20,Cras.vehicula@egetmassa.co.uk,2016-11-29 00:00:00 +0000,2.5,0
20,Curabitur.ut.odio@nisi.net,2016-11-29 00:00:00 +0000,2.5,0
20,dapibus.quam.quis@fames.org,2016-11-29 00:00:00 +0000,2.5,0
20,dictum.eu@nonlobortis.co.uk,2016-11-29 00:00:00 +0000,2.5,0
20,dolor.dapibus@aliquetProin.org,2016-11-29 00:00:00 +0000,2.5,0
20,eget.varius@nunc.co.uk,2016-11-29 00:00:00 +0000,2.5,0
20,faucibus@ametorciUt.net,2016-11-29 00:00:00 +0000,2.5,0
20,natoque.penatibus.et@vulputatedui.net,2016-11-29 00:00:00 +0000,2.5,0
20,rhoncus.id@etrutrum.com,2016-11-29 00:00:00 +0000,2.5,0
20,sapien.molestie@acnullaIn.net,2016-11-29 00:00:00 +0000,2.5,0
20,Sed.nulla.ante@nunc.org,2016-11-29 00:00:00 +0000,2.5,0
20,sem.eget.massa@Fuscedolor.com,2016-11-29 00:00:00 +0000,2.5,0
21,aliquet.vel@Nuncmauris.co.uk,2016-11-28 00:00:00 +0000,2.5,1
21,arcu@natoquepenatibus.org,2016-11-28 00:00:00 +0000,2.5,1
21,blandit.mattis@dapibus.org,2016-11-28 00:00:00 +0000,2.5,1
21,Cras.vehicula@egetmassa.co.uk,2016-11-28 00:00:00 +0000,2.5,1
21,Curabitur.ut.odio@nisi.net,2016-11-28 00:00:00 +0000,2.5,1
21,dapibus.quam.quis@fames.org,2016-11-28 00:00:00 +0000,2.5,1
21,dictum.eu@nonlobortis.co.uk,2016-11-28 00:00:00 +0000,2.5,1
21,dolor.dapibus@aliquetProin.org,2016-11-28 00:00:00 +0000,2.5,1
21,eget.varius@nunc.co.uk,2016-11-28 00:00:00 +0000,2.5,1
21,faucibus@ametorciUt.net,2016-11-28 00:00:00 +0000,2.5,1
21,natoque.penatibus.et@vulputatedui.net,2016-11-28 00:00:00 +0000,2.5,1
21,rhoncus.id@etrutrum.com,2016-11-28 00:00:00 +0000,2.5,1
21,sapien.molestie@acnullaIn.net,2016-11-28 00:00:00 +0000,2.5,1
21,Sed.nulla.ante@nunc.org,2016-11-28 00:00:00 +0000,2.5,1
21,sem.eget.massa@Fuscedolor.com,2016-11-28 00:00:00 +0000,2.5,1
22,aliquet.vel@Nuncmauris.co.uk,2016-11-27 00:00:00 +0000,2.5,0
22,arcu@natoquepenatibus.org,2016-11-27 00:00:00 +0000,2.5,0
22,blandit.mattis@dapibus.org,2016-11-27 00:00:00 +0000,2.5,0
22,Cras.vehicula@egetmassa.co.uk,2016-11-27 00:00:00 +0000,2.5,0
22,Curabitur.ut.odio@nisi.net,2016-11-27 00:00:00 +0000,2.5,0
22,dapibus.quam.quis@fames.org,2016-11-27 00:00:00 +0000,2.5,0
22,dictum.eu@nonlobortis.co.uk,2016-11-27 00:00:00 +0000,2.5,0
22,dolor.dapibus@aliquetProin.org,2016-11-27 00:00:00 +0000,2.5,0
22,faucibus@ametorciUt.net,2016-11-27 00:00:00 +0000,2.5,0
22,natoque.penatibus.et@vulputatedui.net,2016-11-27 00:00:00 +0000,2.5,0
22,rhoncus.id@etrutrum.com,2016-11-27 00:00:00 +0000,2.5,0
22,sapien.molestie@acnullaIn.net,2016-11-27 00:00:00 +0000,2.5,0
22,Sed.nulla.ante@nunc.org,2016-11-27 00:00:00 +0000,2.5,0
22,sem.eget.massa@Fuscedolor.com,2016-11-27 00:00:00 +0000,2.5,0
23,aliquet.vel@Nuncmauris.co.uk,2016-11-26 00:00:00 +0000,2.5,1
23,arcu@natoquepenatibus.org,2016-11-26 00:00:00 +0000,2.5,1
23,blandit.mattis@dapibus.org,2016-11-26 00:00:00 +0000,2.5,1
23,Cras.vehicula@egetmassa.co.uk,2016-11-26 00:00:00 +0000,2.5,1
23,Curabitur.ut.odio@nisi.net,2016-11-26 00:00:00 +0000,2.5,1
23,dapibus.quam.quis@fames.org,2016-11-26 00:00:00 +0000,2.5,1
23,dictum.eu@nonlobortis.co.uk,2016-11-26 00:00:00 +0000,2.5,1
23,dolor.dapibus@aliquetProin.org,2016-11-26 00:00:00 +0000,2.5,1
23,natoque.penatibus.et@vulputatedui.net,2016-11-26 00:00:00 +0000,2.5,1
23,sapien.molestie@acnullaIn.net,2016-11-26 00:00:00 +0000,2.5,1
23,sem.eget.massa@Fuscedolor.com,2016-11-26 00:00:00 +0000,2.5,1
24,aliquet.vel@Nuncmauris.co.uk,2016-11-25 00:00:00 +0000,2.5,0
24,arcu@natoquepenatibus.org,2016-11-25 00:00:00 +0000,2.5,0
24,blandit.mattis@dapibus.org,2016-11-25 00:00:00 +0000,2.5,0
24,Cras.vehicula@egetmassa.co.uk,2016-11-25 00:00:00 +0000,2.5,0
24,Curabitur.ut.odio@nisi.net,2016-11-25 00:00:00 +0000,2.5,0
24,dapibus.quam.quis@fames.org,2016-11-25 00:00:00 +0000,2.5,0
24,dictum.eu@nonlobortis.co.uk,2016-11-25 00:00:00 +0000,2.5,0
24,dolor.dapibus@aliquetProin.org,2016-11-25 00:00:00 +0000,2.5,0
24,natoque.penatibus.et@vulputatedui.net,2016-11-25 00:00:00 +0000,2.5,0
24,sapien.molestie@acnullaIn.net,2016-11-25 00:00:00 +0000,2.5,0
24,sem.eget.massa@Fuscedolor.com,2016-11-25 00:00:00 +0000,2.5,0
25,aliquet.vel@Nuncmauris.co.uk,2016-11-24 00:00:00 +0000,2.5,1
25,blandit.mattis@dapibus.org,2016-11-24 00:00:00 +0000,2.5,1
25,Cras.vehicula@egetmassa.co.uk,2016-11-24 00:00:00 +0000,2.5,1
25,Curabitur.ut.odio@nisi.net,2016-11-24 00:00:00 +0000,2.5,1
25,dapibus.quam.quis@fames.org,2016-11-24 00:00:00 +0000,2.5,1
25,dictum.eu@nonlobortis.co.uk,2016-11-24 00:00:00 +0000,2.5,1
25,dolor.dapibus@aliquetProin.org,2016-11-24 00:00:00 +0000,2.5,1
25,natoque.penatibus.et@vulputatedui.net,2016-11-24 00:00:00 +0000,2.5,1
25,sapien.molestie@acnullaIn.net,2016-11-24 00:00:00 +0000,2.5,1
25,sem.eget.massa@Fuscedolor.com,2016-11-24 00:00:00 +0000,2.5,1
26,aliquet.vel@Nuncmauris.co.uk,2016-11-23 00:00:00 +0000,2.5,0
26,Cras.vehicula@egetmassa.co.uk,2016-11-23 00:00:00 +0000,2.5,0
26,dapibus.quam.quis@fames.org,2016-11-23 00:00:00 +0000,2.5,0
26,dictum.eu@nonlobortis.co.uk,2016-11-23 00:00:00 +0000,2.5,0
26,dolor.dapibus@aliquetProin.org,2016-11-23 00:00:00 +0000,2.5,0
26,natoque.penatibus.et@vulputatedui.net,2016-11-23 00:00:00 +0000,2.5,0
26,sapien.molestie@acnullaIn.net,2016-11-23 00:00:00 +0000,2.5,0
26,sem.eget.massa@Fuscedolor.com,2016-11-23 00:00:00 +0000,2.5,0
28,Cras.vehicula@egetmassa.co.uk,2016-11-21 00:00:00 +0000,2.5,0
28,dolor.dapibus@aliquetProin.org,2016-11-21 00:00:00 +0000,2.5,0
28,natoque.penatibus.et@vulputatedui.net,2016-11-21 00:00:00 +0000,2.5,0
28,sapien.molestie@acnullaIn.net,2016-11-21 00:00:00 +0000,2.5,0
28,sem.eget.massa@Fuscedolor.com,2016-11-21 00:00:00 +0000,2.5,0
29,dolor.dapibus@aliquetProin.org,2016-11-20 00:00:00 +0000,2.5,1
29,natoque.penatibus.et@vulputatedui.net,2016-11-20 00:00:00 +0000,2.5,1
31,natoque.penatibus.et@vulputatedui.net,2016-11-18 00:00:00 +0000,2.5,1
32,natoque.penatibus.et@vulputatedui.net,2016-11-17 00:00:00 +0000,2.5,0
33,natoque.penatibus.et@vulputatedui.net,2016-11-16 00:00:00 +0000,2.5,1
34,natoque.penatibus.et@vulputatedui.net,2016-11-15 00:00:00 +0000,2.5,0
35,natoque.penatibus.et@vulputatedui.net,2016-11-14 00:00:00 +0000,2.5,1
36,natoque.penatibus.et@vulputatedui.net,2016-11-13 00:00:00 +0000,2.5,0
92850,nicky.romeijn@gmail.com,2017-05-26 00:00:00 +0000,2.5,1
139653,nicky.romeijn@gmail.com,2017-05-26 00:00:00 +0000,2.5,1
272644,nicky.romeijn@gmail.com,2017-05-27 00:00:00 +0000,2.5,1
999112,nicky.romeijn@gmail.com,2017-05-27 00:00:00 +0000,2.5,1
999112,nicky.romeijn@gmail.com,2017-05-30 00:00:00 +0000,2.5,1
2015381,nicky.romeijn@gmail.com,2017-05-27 00:00:00 +0000,2.5,1
2316204,auctor@elit.ca,2017-05-27 00:00:00 +0000,2.5,1
2316204,dapibus.quam.quis@fames.org,2017-05-27 00:00:00 +0000,2.5,1
2316204,faucibus@ametorciUt.net,2017-05-27 00:00:00 +0000,2.5,1
2316204,Mauris.blandit.enim@ante.edu,2017-05-27 00:00:00 +0000,2.5,1
2316204,nicky.romeijn@gmail.com,2017-05-27 00:00:00 +0000,2.5,1
2562232,nicky.romeijn@gmail.com,2017-05-26 00:00:00 +0000,2.5,1
2771200,nicky.romeijn@gmail.com,2017-05-28 00:00:00 +0000,2.5,1
3783958,nicky.romeijn@gmail.com,2017-05-29 00:00:00 +0000,2.5,1
3896198,nicky.romeijn@gmail.com,2017-05-27 00:00:00 +0000,2.5,1
